organizationId,title,date,z_score,ratio,voters,proposals
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-01-2018,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-02-2018,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-03-2018,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-04-2018,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-05-2018,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-06-2018,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-07-2018,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-08-2018,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-09-2018,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-10-2018,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-11-2018,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-12-2018,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-01-2019,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-02-2019,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-03-2019,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-04-2019,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-05-2019,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-06-2019,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-07-2019,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-08-2019,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-09-2019,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-10-2019,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-11-2019,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-12-2019,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-01-2020,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-02-2020,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-03-2020,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-04-2020,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-05-2020,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-06-2020,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-07-2020,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-08-2020,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-09-2020,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-10-2020,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-11-2020,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-12-2020,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-01-2021,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-02-2021,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-03-2021,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-04-2021,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-05-2021,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-06-2021,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-07-2021,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-08-2021,-0.102933256,9.666666667,29,3
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-09-2021,0.751427317,35,35,1
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-10-2021,4.090178506,134,134,1
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-11-2021,-0.428939264,0,7,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-12-2021,3.719206152,123,246,2
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-01-2022,0.785152077,36,72,2
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-02-2022,0.920051115,40,40,1
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-03-2022,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-04-2022,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-05-2022,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-06-2022,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-07-2022,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-08-2022,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-09-2022,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-10-2022,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-11-2022,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-12-2022,1.729445342,64,64,1
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-01-2023,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-02-2023,2.336491013,82,82,1
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-03-2023,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-04-2023,2.651255435,91.33333333,274,3
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-05-2023,2.120652552,75.6,378,5
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-06-2023,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-07-2023,-0.428939264,0,0,1
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-08-2023,-0.428939264,0,83,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-09-2023,2.623151469,90.5,181,2
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-10-2023,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-11-2023,-0.428939264,0,0,2
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-12-2023,2.269041494,80,160,2
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-01-2024,1.527096785,58,116,2
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-02-2024,-0.260315467,5,10,2
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-03-2024,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-04-2024,1.594546304,60,60,1
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-05-2024,1.324748229,52,52,1
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-06-2024,1.088674912,45,45,1
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-07-2024,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-08-2024,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-09-2024,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-10-2024,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-11-2024,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-12-2024,-0.428939264,0,0,0
9d99975b-650d-4c8e-bf11-75d8874bb035,0x Protocol,01-01-2025,-0.428939264,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-01-2018,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-02-2018,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-03-2018,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-04-2018,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-05-2018,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-06-2018,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-07-2018,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-08-2018,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-09-2018,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-10-2018,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-11-2018,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-12-2018,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-01-2019,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-02-2019,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-03-2019,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-04-2019,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-05-2019,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-06-2019,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-07-2019,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-08-2019,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-09-2019,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-10-2019,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-11-2019,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-12-2019,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-01-2020,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-02-2020,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-03-2020,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-04-2020,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-05-2020,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-06-2020,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-07-2020,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-08-2020,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-09-2020,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-10-2020,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-11-2020,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-12-2020,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-01-2021,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-02-2021,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-03-2021,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-04-2021,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-05-2021,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-06-2021,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-07-2021,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-08-2021,0.453444433,75,75,1
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-09-2021,0.869647293,104,104,1
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-10-2021,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-11-2021,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-12-2021,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-01-2022,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-02-2022,-0.436368578,13,13,1
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-03-2022,-0.622942274,0,22,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-04-2022,-0.29285035,23,23,1
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-05-2022,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-06-2022,0.152056155,54,54,1
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-07-2022,-0.622942274,0,2,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-08-2022,-0.091924832,37,74,2
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-09-2022,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-10-2022,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-11-2022,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-12-2022,1.099276457,120,120,1
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-01-2023,1.293026064,133.5,267,2
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-02-2023,0.446268522,74.5,149,2
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-03-2023,1.061961718,117.4,587,5
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-04-2023,1.693441919,161.4,807,5
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-05-2023,2.939897726,248.25,993,4
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-06-2023,1.974737645,181,543,3
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-07-2023,2.516518955,218.75,875,4
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-08-2023,0.733304977,94.5,567,6
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-09-2023,1.905370502,176.1666667,1057,6
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-10-2023,2.57033829,222.5,445,2
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-11-2023,0.307055841,64.8,324,5
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-12-2023,2.390940505,210,420,2
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-01-2024,2.319181392,205,410,2
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-02-2024,1.156683748,124,372,3
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-03-2024,2.534458733,220,220,1
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-04-2024,1.680525279,160.5,321,2
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-05-2024,-0.622942274,0,0,0
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-06-2024,1.185387394,126,126,1
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-07-2024,1.343257444,137,137,1
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-08-2024,0.388861231,70.5,141,2
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-09-2024,0.869647293,104,104,1
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-10-2024,-0.091924832,37,111,3
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-11-2024,0.204679505,57.66666667,173,3
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-12-2024,0.252518914,61,305,5
e9bb5304-b363-44a2-9666-17590478d069,1inch,01-01-2025,0.209463446,58,116,2
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-01-2018,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-02-2018,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-03-2018,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-04-2018,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-05-2018,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-06-2018,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-07-2018,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-08-2018,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-09-2018,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-10-2018,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-11-2018,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-12-2018,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-01-2019,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-02-2019,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-03-2019,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-04-2019,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-05-2019,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-06-2019,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-07-2019,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-08-2019,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-09-2019,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-10-2019,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-11-2019,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-12-2019,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-01-2020,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-02-2020,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-03-2020,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-04-2020,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-05-2020,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-06-2020,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-07-2020,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-08-2020,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-09-2020,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-10-2020,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-11-2020,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-12-2020,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-01-2021,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-02-2021,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-03-2021,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-04-2021,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-05-2021,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-06-2021,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-07-2021,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-08-2021,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-09-2021,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-10-2021,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-11-2021,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-12-2021,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-01-2022,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-02-2022,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-03-2022,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-04-2022,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-05-2022,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-06-2022,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-07-2022,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-08-2022,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-09-2022,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-10-2022,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-11-2022,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-12-2022,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-01-2023,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-02-2023,-0.427217953,0,0,1
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-03-2023,-0.427217953,0,0,2
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-04-2023,-0.427217953,0,0,3
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-05-2023,-0.427217953,0,0,2
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-06-2023,-0.427217953,0,0,4
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-07-2023,-0.427217953,0,0,2
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-08-2023,-0.427217953,0,0,1
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-09-2023,-0.427217953,0,0,0
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-10-2023,2.054237745,110,220,2
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-11-2023,3.520552475,175,350,2
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-12-2023,3.328803626,166.5,333,2
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-01-2024,2.195229546,116.25,465,4
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-02-2024,1.292882019,76.25,305,4
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-03-2024,2.610685386,134.6666667,404,3
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-04-2024,2.73099839,140,140,1
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-05-2024,2.195229546,116.25,465,4
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-06-2024,3.561158114,176.8,884,5
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-07-2024,1.445153165,83,166,2
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-08-2024,0.774837859,53.28571429,373,7
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-09-2024,0.339777445,34,136,4
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-10-2024,0.185626409,27.16666667,163,6
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-11-2024,1.048120253,65.4,327,5
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-12-2024,0.873666398,57.66666667,173,3
2cb4f1b0-309f-4c60-99a5-4c132e17bcbe,Across DAO,01-01-2025,1.32108038,77.5,155,2
a697b304-286c-40af-aa76-8efdc5086797,Aevo (fka Ribbon Finance),01-01-2018,-0.501313314,0,0,0
a697b304-286c-40af-aa76-8efdc5086797,Aevo (fka Ribbon Finance),01-02-2018,-0.501313314,0,0,0
a697b304-286c-40af-aa76-8efdc5086797,Aevo (fka Ribbon Finance),01-03-2018,-0.501313314,0,0,0
a697b304-286c-40af-aa76-8efdc5086797,Aevo (fka Ribbon Finance),01-04-2018,-0.501313314,0,0,0
a697b304-286c-40af-aa76-8efdc5086797,Aevo (fka Ribbon Finance),01-05-2018,-0.501313314,0,0,0
a697b304-286c-40af-aa76-8efdc5086797,Aevo (fka Ribbon Finance),01-06-2018,-0.501313314,0,0,0
a697b304-286c-40af-aa76-8efdc5086797,Aevo (fka Ribbon Finance),01-07-2018,-0.501313314,0,0,0
a697b304-286c-40af-aa76-8efdc5086797,Aevo (fka Ribbon Finance),01-08-2018,-0.501313314,0,0,0
a697b304-286c-40af-aa76-8efdc5086797,Aevo (fka Ribbon Finance),01-09-2018,-0.501313314,0,0,0
a697b304-286c-40af-aa76-8efdc5086797,Aevo (fka Ribbon Finance),01-10-2018,-0.501313314,0,0,0
a697b304-286c-40af-aa76-8efdc5086797,Aevo (fka Ribbon Finance),01-11-2018,-0.501313314,0,0,0
